gene_id	gene_name	start	end	n_variants
ENSG00000183317.17	EPHA10	37713880	37765133	138
ENSG00000185090.15	MANEAL	37793847	37801137	3
ENSG00000196449.4	YRDC	37802945	37808208	5
ENSG00000197982.14	C1orf122	37806979	37809454	1
ENSG00000188786.10	MTF1	37809574	37859592	47
ENSG00000204084.14	INPP5B	37860697	37947053	106
ENSG00000183431.12	SF3A3	37956975	37990075	71
ENSG00000183386.10	FHL3	37996770	38005606	14
ENSG00000183520.12	UTP11	38009258	38024820	13
ENSG00000185668.8	POU3F1	38043829	38046793	1
ENSG00000116954.8	RRAGC	38838198	38859772	30
ENSG00000214114.9	MYCBP	38862493	38873368	16
ENSG00000274944.4	ENSG00000274944	38864501	38881617	33
ENSG00000131233.10	GJA9	38874069	38881587	15
ENSG00000158315.11	RHBDL2	38885807	38941830	95
ENSG00000174574.16	AKIRIN1	38991276	39006059	19
ENSG00000168653.11	NDUFS5	39026318	39034636	28
ENSG00000127603.32	MACF1	39081316	39487177	316
ENSG00000183682.8	BMP8A	39491636	39529869	29
ENSG00000090621.15	PABPC4	39560709	39576790	8
ENSG00000163909.8	HEYL	39623435	39639643	17
ENSG00000116981.4	NT5C1A	39651229	39672107	17
ENSG00000116983.13	HPCAL4	39678648	39691485	35
ENSG00000084072.17	PPIE	39692182	39763914	112
ENSG00000116985.12	BMP8B	39757182	39788865	30
ENSG00000198754.5	OXCT2	39769523	39771348	0
ENSG00000043514.17	TRIT1	39838110	39883511	70
ENSG00000116990.12	MYCL	39895428	39902256	5
ENSG00000168389.18	MFSD2A	39955112	39969968	6
ENSG00000131236.18	CAP1	40040233	40072649	56
ENSG00000131238.18	PPT1	40072710	40097260	69
ENSG00000117000.9	RLF	40161387	40240921	27
ENSG00000188800.6	TMCO2	40245947	40251684	5
ENSG00000084073.10	ZMPSTE24	40258041	40294180	21
ENSG00000049089.15	COL9A2	40300489	40317813	6
ENSG00000084070.12	SMAP2	40344850	40423326	101
ENSG00000187801.15	ZFP69B	40450102	40463718	9
ENSG00000187815.10	ZFP69	40477290	40496343	24
ENSG00000164002.12	EXO5	40508741	40516038	15
ENSG00000117010.17	ZNF684	40531573	40548167	35
ENSG00000117016.10	RIMS3	40620680	40665682	49
ENSG00000066136.21	NFYC	40691648	40771603	134
ENSG00000117013.17	KCNQ4	40783787	40840452	76
ENSG00000179862.7	CITED4	40861054	40862363	2
ENSG00000171793.17	CTPS1	40979300	41012565	42
ENSG00000171790.16	SLFNL1	41015589	41023237	11
ENSG00000010803.17	SCMH1	41027202	41242306	225
ENSG00000204060.8	FOXO6	41361922	41383590	40
ENSG00000127129.10	EDN2	41478775	41484683	11
ENSG00000127124.16	HIVEP3	41506365	42035925	757
ENSG00000284895.1	ENSG00000284895	41585306	41628816	73
ENSG00000044012.4	GUCA2B	42153410	42155820	3
ENSG00000197273.4	GUCA2A	42162690	42164745	1
ENSG00000198815.9	FOXJ3	42176539	42335877	193
ENSG00000177181.15	RIMKLA	42380792	42424232	80
ENSG00000066185.13	ZMYND12	42430329	42456253	63
ENSG00000127125.9	PPCS	42456117	42473385	26
ENSG00000186409.19	CCDC30	42463221	42657190	383
ENSG00000171960.12	PPIH	42658335	42676758	15
ENSG00000065978.19	YBX1	42682418	42703805	23
ENSG00000164007.11	CLDN19	42733093	42740254	1
ENSG00000117385.16	P3H1	42746335	42767084	26
ENSG00000164008.17	C1orf50	42767245	42779491	16
ENSG00000283580.4	ENSG00000283580	42767292	42794493	31
ENSG00000274386.6	TMEM269	42784991	42816619	30
ENSG00000177868.12	SVBP	42807052	42817397	13
ENSG00000164010.15	ERMAP	42817122	42844991	40
ENSG00000164011.18	ZNF691	42846573	42852477	2
ENSG00000117394.24	SLC2A1	42925353	42958893	66
ENSG00000186973.11	CFAP144	43145153	43156396	17
ENSG00000117395.13	EBNA1BP2	43164175	43270936	142
ENSG00000243710.8	CFAP57	43172330	43254358	112
ENSG00000179178.11	TMEM125	43269983	43274002	2
ENSG00000253313.6	C1orf210	43281877	43285617	5
ENSG00000066056.14	TIE1	43300982	43323108	10
ENSG00000117400.18	MPL	43337818	43354466	8
ENSG00000117399.14	CDC20	43358981	43363203	2
ENSG00000066322.15	ELOVL1	43363398	43368074	1
ENSG00000159479.17	MED8	43383917	43389808	1
ENSG00000198198.17	SZT2	43389882	43454247	57
ENSG00000178922.18	HYI	43450989	43453989	3
ENSG00000142949.17	PTPRF	43525187	43623666	90
ENSG00000066135.13	KDM4A	43650149	43705518	18
ENSG00000284989.1	ENSG00000284989	43650149	43931014	187
ENSG00000126091.21	ST3GAL3	43705824	43931165	170
ENSG00000117407.17	ARTN	43933320	43937240	3
ENSG00000117408.11	IPO13	43946950	43968022	10
ENSG00000132768.14	DPH2	43970000	43973369	2
ENSG00000117410.14	ATP6V0B	43974487	43978295	2
ENSG00000117411.18	B4GALT2	43978943	43991170	8
ENSG00000159214.13	CCDC24	43991359	43996528	4
ENSG00000196517.13	SLC6A9	43991500	44031467	36
ENSG00000171872.5	KLF17	44118821	44135140	25
ENSG00000283039.1	KLF18	44137821	44141631	5
ENSG00000178028.14	DMAP1	44213455	44220681	6
ENSG00000117419.16	ERI3	44221070	44355260	104
ENSG00000187147.19	RNF220	44405194	44651723	383
ENSG00000126106.14	TMEM53	44635238	44674481	71
ENSG00000198520.12	ARMH1	44674692	44725591	43
ENSG00000142945.13	KIF2C	44739818	44767767	5
ENSG00000142937.12	RPS8	44775251	44778779	0
ENSG00000142959.5	BEST4	44783585	44788170	0
ENSG00000173846.13	PLK3	44800377	44805990	0
ENSG00000188396.4	DYNLT4	44805893	44807351	1
ENSG00000222009.9	BTBD19	44808523	44815585	0
ENSG00000117425.14	PTCH2	44819844	44843253	6
ENSG00000070785.17	EIF2B3	44850522	44986722	19
ENSG00000126107.15	HECTD3	45002540	45011324	11
ENSG00000126088.14	UROD	45010950	45015575	2
ENSG00000162415.7	ZSWIM5	45016399	45306209	113
ENSG00000186603.7	HPDL	45326895	45328710	0
ENSG00000132781.21	MUTYH	45329163	45340893	7
ENSG00000288208.1	ENSG00000288208	45329262	45491155	95
ENSG00000132773.12	TOE1	45340052	45343973	0
ENSG00000070759.17	TESK2	45343883	45491163	88
ENSG00000280670.3	CCDC163	45493866	45500079	8
ENSG00000132763.15	MMACHC	45500300	45513382	15
ENSG00000117450.15	PRDX1	45510914	45542732	58
ENSG00000117448.14	AKR1A1	45550543	45570049	24
ENSG00000132780.17	NASP	45583846	45618904	36
ENSG00000159588.15	CCDC17	45620044	45624057	7
ENSG00000159592.11	GPBP1L1	45627304	45688113	110
ENSG00000159596.7	TMEM69	45688181	45694436	13
ENSG00000197429.11	IPP	45694324	45750653	102
ENSG00000086015.23	MAST2	45786987	46036122	401
ENSG00000117461.15	PIK3R3	46040140	46133036	6
ENSG00000278139.1	P3R3URF-PIK3R3	46043661	46176488	35
ENSG00000117472.10	TSPAN1	46175073	46185962	11
ENSG00000250719.2	P3R3URF	46175486	46176488	3
ENSG00000085998.15	POMGNT1	46188683	46220305	28
ENSG00000171357.6	LURAP1	46203334	46221256	11
ENSG00000085999.13	RAD54L	46246461	46278480	13
ENSG00000132128.18	LRRC41	46261196	46303616	13
ENSG00000173660.12	UQCRH	46303698	46316776	15
ENSG00000117481.11	NSUN4	46340789	46365152	18
ENSG00000117480.16	FAAH	46394317	46413848	13
ENSG00000197587.12	DMBX1	46489836	46516216	33
ENSG00000282881.3	TMEM275	46532166	46543969	22
ENSG00000162456.10	KNCN	46545641	46551647	13
ENSG00000079277.22	MKNK1	46557407	46616843	48
ENSG00000142961.16	MOB3C	46607719	46616811	14
ENSG00000123472.13	ATPAF1	46632737	46673867	58
ENSG00000186118.9	TEX38	46668855	46673594	4
ENSG00000159658.15	EFCAB14	46674659	46719146	36
ENSG00000142973.16	CYP4B1	46757838	46819413	55
ENSG00000187048.14	CYP4A11	46929177	46941484	1
ENSG00000186377.8	CYP4X1	47023669	47050751	34
ENSG00000186160.5	CYP4Z1	47067231	47118318	25
ENSG00000162365.13	CYP4A22	47137435	47149727	0
ENSG00000162366.8	PDZK1IP1	47183582	47191044	5
ENSG00000162367.12	TAL1	47216290	47232225	16
ENSG00000123473.17	STIL	47250139	47314892	134
ENSG00000162368.15	CMPK1	47333790	47394866	146
ENSG00000186790.6	FOXE3	47416285	47418052	3
ENSG00000186564.6	FOXD2	47438044	47440691	4
ENSG00000269113.4	TRABD2B	47760528	47997385	288
ENSG00000117834.13	SLC5A9	48222685	48248644	32
ENSG00000132122.12	SPATA6	48295373	48472208	136
ENSG00000186094.18	AGBL4	48532854	50023954	1144
ENSG00000162373.13	BEND5	48727519	48776969	52
ENSG00000162374.18	ELAVL4	50024029	50203772	125
ENSG00000142700.12	DMRTA2	50417550	50423443	2
ENSG00000185104.21	FAF1	50437028	50960267	256
ENSG00000123080.12	CDKN2C	50960745	50974634	11
ENSG00000204006.11	C1orf185	51102221	51148086	13
ENSG00000123091.5	RNF11	51236273	51273447	13
ENSG00000085831.16	TTC39A	51287258	51345116	9
ENSG00000085832.18	EPS15	51354263	51519328	29
ENSG00000117859.19	OSBPL9	51577179	51798427	31
ENSG00000078618.23	NRDC	51789191	51878805	89
ENSG00000169213.7	RAB3B	51907956	51990700	95
ENSG00000117862.13	TXNDC12	52020131	52055191	19
ENSG00000285839.1	ENSG00000285839	52020153	52033350	5
ENSG00000198841.4	KTI12	52032103	52033810	0
ENSG00000134717.18	BTF3L4	52056199	52090716	44
ENSG00000157077.16	ZFYVE9	52142089	52348671	106
ENSG00000154222.15	CC2D1B	52345723	52366205	4
ENSG00000085840.13	ORC1	52372829	52404423	4
ENSG00000134748.13	PRPF38A	52404602	52420836	4
ENSG00000134744.14	TUT4	52408282	52553487	73
ENSG00000116157.6	GPX7	52602371	52609051	15
ENSG00000182183.15	SHISAL2A	52633168	52669683	20
ENSG00000162377.6	COA7	52684449	52698347	4
ENSG00000162378.13	ZYG11B	52726453	52827336	219
ENSG00000203995.11	ZYG11A	52842511	52894998	85
ENSG00000121310.17	ECHDC2	52895910	52927212	19
ENSG00000116171.19	SCP2	52927276	53051698	56
ENSG00000174348.14	PODN	53062052	53085501	32
ENSG00000162383.13	SLC1A7	53087179	53142638	207
ENSG00000157184.7	CPT2	53196792	53214197	5
ENSG00000162384.14	CZIB	53214099	53220634	1
ENSG00000162385.11	MAGOH	53226900	53238518	1
ENSG00000157193.18	LRP8	53242364	53328469	44
ENSG00000143006.7	DMRTB1	53459399	53467488	14
ENSG00000174332.6	GLIS1	53506237	53739164	309
ENSG00000058804.12	NDC1	53765478	53838463	15
ENSG00000058799.15	YIPF1	53851719	53889798	12
ENSG00000211452.12	DIO1	53891239	53911086	10
ENSG00000081870.12	IFT25	53916574	53945699	2
ENSG00000116212.15	LRRC42	53946085	53968168	8
ENSG00000203985.11	LDLRAD1	54007298	54018186	19
ENSG00000116209.12	TMEM59	54026681	54053504	10
ENSG00000116205.14	TCEANC2	54053584	54112519	36
ENSG00000256407.2	ENSG00000256407	54132686	54200073	94
ENSG00000157211.12	CDCP2	54132687	54153770	45
ENSG00000215883.11	CYB5RL	54169651	54200036	26
ENSG00000116221.15	MRPL37	54184041	54225464	48
ENSG00000157216.17	SSBP3	54225432	54413479	218
ENSG00000162390.18	ACOT11	54542257	54639192	123
ENSG00000162391.12	FAM151A	54609181	54623556	21
ENSG00000184313.20	MROH7	54641754	54710266	122
ENSG00000271723.5	MROH7-TTC4	54641786	54742308	148
ENSG00000243725.7	TTC4	54715861	54742657	23
ENSG00000162396.6	PARS2	54756898	54764523	15
ENSG00000006555.11	TTC22	54779712	54801323	37
ENSG00000162398.12	LEXM	54806063	54842252	131
ENSG00000116133.13	DHCR24	54849627	54887195	87
ENSG00000143001.5	TMEM61	54980628	54992288	38
ENSG00000162399.9	BSND	54998933	55017172	36
ENSG00000169174.12	PCSK9	55039447	55064852	82
ENSG00000162402.15	USP24	55066359	55215378	167
ENSG00000284686.1	ENSG00000284686	56173433	56524495	706
ENSG00000162407.9	PLPP3	56494761	56645301	120
ENSG00000162409.12	PRKAA2	56645314	56715335	122
ENSG00000187889.13	FYB2	56718789	56819696	132
ENSG00000157131.12	C8A	56854768	56918223	18
ENSG00000021852.14	C8B	56929207	56974383	59
ENSG00000173406.16	DAB1	56994778	58546734	2423
ENSG00000162600.12	OMA1	58415384	58546802	241
ENSG00000184292.7	TACSTD2	58575433	58577252	3
ENSG00000162601.12	MYSM1	58643440	58700090	25
ENSG00000177606.9	JUN	58776845	58784048	4
ENSG00000172456.18	FGGY	59296638	59810647	468
ENSG00000134709.13	HOOK1	59814786	59876322	10
ENSG00000134716.11	CYP2J2	59893308	59926773	1
ENSG00000162598.13	C1orf87	59987269	60073770	94
ENSG00000162599.18	NFIA	60865259	61462788	554
ENSG00000162604.13	TM2D1	61681046	61725423	81
ENSG00000132849.22	PATJ	61742477	62178675	924
ENSG00000240563.2	L1TD1	62194849	62212328	53
ENSG00000132854.19	KANK4	62236165	62319434	155
ENSG00000162607.13	USP1	62436297	62451804	3
ENSG00000116641.18	DOCK7	62454298	62688386	216
ENSG00000132855.5	ANGPTL3	62597520	62606313	1
ENSG00000125703.15	ATG4C	62784132	62865516	108
ENSG00000187140.6	FOXD3	63322567	63325128	3
ENSG00000088035.18	ALG6	63367575	63438553	92
ENSG00000142856.17	ITGB3BP	63440770	63593721	291
ENSG00000203965.13	EFCAB7	63523372	63572693	84
ENSG00000079739.17	PGM1	63593411	63660245	79
ENSG00000185483.13	ROR1	63774017	64181498	541
ENSG00000177414.14	UBE2U	64203623	64267368	63
ENSG00000158966.16	CACHD1	64470129	64693058	218
ENSG00000162437.15	RAVER2	64745075	64833232	6
ENSG00000162434.14	JAK1	64833223	65067754	159
ENSG00000162433.15	AK4	65147549	65232145	22
ENSG00000116675.16	DNAJC6	65248219	65415871	301
ENSG00000213625.9	LEPROT	65420587	65436007	29
ENSG00000116678.20	LEPR	65420652	65641559	264
ENSG00000184588.18	PDE4B	65792514	66374579	748
ENSG00000118473.23	SGIP1	66533267	66751139	464
ENSG00000152760.10	DYNLT5	66752459	66779047	12
ENSG00000172410.5	INSL5	66797740	66801276	5
ENSG00000152763.17	DNAI4	66812885	66924856	139
ENSG00000198160.15	MIER1	66924895	66988619	92
ENSG00000116704.8	SLC35D1	66999350	67054148	148
ENSG00000203963.12	C1orf141	67092165	67231853	215
ENSG00000162594.17	IL23R	67138907	67259979	129
ENSG00000081985.14	IL12RB2	67307364	67398724	172
ENSG00000142864.15	SERBP1	67407810	67430415	24
ENSG00000116717.13	GADD45A	67685201	67688334	7
ENSG00000172380.6	GNG12	67701475	67833467	159
ENSG00000162595.8	DIRAS3	68045886	68051717	2
ENSG00000116729.14	WLS	68098473	68233120	167
ENSG00000116745.7	RPE65	68428822	68449954	26
ENSG00000024526.17	DEPDC1	68474152	68497221	34
ENSG00000033122.21	LRRC7	69567922	70151945	918
ENSG00000066557.6	LRRC40	70144805	70205579	51
ENSG00000116754.14	SRSF11	70205682	70253052	16
ENSG00000118454.13	ANKRD13C	70258999	70354734	84
ENSG00000116761.12	CTH	70411218	70439851	34
ENSG00000050628.21	PTGER3	70852353	71047816	293
ENSG00000132485.14	ZRANB2	71063291	71081289	10
ENSG00000172260.15	NEGR1	71395943	72282539	889
ENSG00000162620.16	LRRIQ3	74026015	74198187	158
ENSG00000259030.8	FPGT-TNNI3K	74198235	74544393	492
ENSG00000254685.8	FPGT	74198238	74234086	77
ENSG00000116783.15	TNNI3K	74235387	74544428	411
ENSG00000162621.7	LRRC53	74469376	74512611	35
ENSG00000178965.14	ERICH3	74568117	74673792	66
ENSG00000116791.14	CRYZ	74705482	74733408	41
ENSG00000162623.16	TYW3	74733152	74766678	35
ENSG00000162624.16	LHX8	75128434	75161533	46
ENSG00000137968.17	SLC44A5	75202129	75611114	667
ENSG00000117054.15	ACADM	75724431	75787575	101
ENSG00000137955.16	RABGGTB	75786197	75795086	12
ENSG00000057468.7	MSH4	75796882	75913242	217
ENSG00000154007.7	ASB17	75918873	75932404	36
ENSG00000184005.12	ST6GALNAC3	76074746	76634603	647
ENSG00000117069.15	ST6GALNAC5	76867480	77067546	75
ENSG00000142892.15	PIGK	77088989	77219430	127
ENSG00000154027.19	AK5	77282019	77559966	523
ENSG00000036549.13	ZZZ3	77562416	77683419	102
ENSG00000077254.14	USP33	77695987	77759852	45
ENSG00000180488.17	MIGA1	77779624	77879540	60
ENSG00000162614.19	NEXN	77888513	77943895	48
ENSG00000162613.18	FUBP1	77944055	77979110	4
ENSG00000162616.9	DNAJB4	77979175	78017964	39
ENSG00000137960.6	GIPC2	77979542	78138444	151
ENSG00000122420.10	PTGFR	78303884	78540701	206
ENSG00000137959.17	IFI44L	78619902	78646145	31
ENSG00000137965.11	IFI44	78649796	78664078	11
ENSG00000162618.15	ADGRL4	78889764	79282124	524
ENSG00000117114.21	ADGRL2	81306147	81993932	1001
ENSG00000137941.17	TTLL7	83865024	83999150	164
ENSG00000142875.21	PRKACB	84078062	84238498	173
ENSG00000203943.9	SAMD13	84298366	84389957	99
ENSG00000137976.8	DNASE2B	84398484	84415018	21
ENSG00000117133.11	RPF1	84479259	84498352	30
ENSG00000174021.12	GNG5	84498323	84506581	11
ENSG00000122432.19	SPATA1	84506300	84567379	93
ENSG00000117151.13	CTBS	84549611	84574480	28
ENSG00000117155.17	SSX2IP	84643706	84690803	79
ENSG00000171517.6	LPAR3	84811602	84893206	136
ENSG00000153898.13	MCOLN2	84925583	84997113	188
ENSG00000162643.13	DNAI3	84999147	85133138	266
ENSG00000055732.13	MCOLN3	85018082	85048500	38
ENSG00000097096.10	SYDE2	85156889	85201724	38
ENSG00000162642.14	C1orf52	85249953	85259672	21
ENSG00000142867.14	BCL10	85265776	85276632	22
ENSG00000153904.21	DDAH1	85318481	85578363	287
ENSG00000142871.18	CCN1	85580761	85584589	5
ENSG00000117174.11	ZNHIT6	85649417	85708433	71
ENSG00000171502.15	COL24A1	85729233	86156943	968
ENSG00000122417.16	ODF2L	86346824	86396342	17
ENSG00000137975.8	CLCA2	86424171	86456553	119
ENSG00000016490.16	CLCA1	86468368	86500259	85
ENSG00000016602.9	CLCA4	86547078	86580754	30
ENSG00000097033.15	SH3GLB1	86704570	86748184	6
ENSG00000183291.18	SELENOF	86862445	86914424	8
ENSG00000153936.18	HS2ST1	86914635	87109982	232
ENSG00000267561.2	ENSG00000267561	86993009	87169204	251
ENSG00000143013.13	LMO4	87328880	87348923	11
ENSG00000065243.20	PKN2	88684222	88836255	81
ENSG00000137947.12	GTF2B	88852633	88891944	27
ENSG00000137944.18	KYAT3	88935773	88992953	24
ENSG00000213516.10	RBMXL1	88979456	88992960	6
ENSG00000117226.12	GBP3	89006679	89022894	16
ENSG00000117228.11	GBP1	89051882	89065360	6
ENSG00000162645.13	GBP2	89106132	89150456	68
ENSG00000213512.3	GBP7	89131742	89176009	47
ENSG00000162654.9	GBP4	89181144	89198942	12
ENSG00000154451.15	GBP5	89256189	89272860	8
ENSG00000183347.15	GBP6	89364059	89388160	51
ENSG00000197147.15	LRRC8B	89524829	89597861	110
ENSG00000288629.1	ENSG00000288629	89579592	89579654	0
ENSG00000171488.15	LRRC8C	89633072	89769903	142
ENSG00000271949.1	ENSG00000271949	89633140	89933250	382
ENSG00000171492.14	LRRC8D	89821014	89936611	117
ENSG00000162664.17	ZNF326	89995110	90035533	31
ENSG00000143032.8	BARHL2	90711539	90717302	1
ENSG00000122482.22	ZNF644	90915298	91022272	44
ENSG00000162669.16	HFM1	91260766	91404856	215
ENSG00000097046.13	CDC7	91500851	91525764	38
ENSG00000069702.11	TGFBR3	91680343	91906335	483
ENSG00000137948.19	BRDT	91949343	92014426	122
ENSG00000172031.7	EPHX4	92029985	92063538	32
ENSG00000230667.7	SETSIP	92074533	92075411	0
ENSG00000189195.15	BTBD8	92080305	92184725	13
ENSG00000203910.9	C1orf146	92217915	92245813	17
ENSG00000174842.17	GLMN	92246402	92298987	24
ENSG00000122484.9	RPAP2	92299059	92402056	66
ENSG00000162676.13	GFI1	92473043	92486925	14
ENSG00000067208.17	EVI5	92508696	92792404	432
ENSG00000122406.14	RPL5	92832013	92841924	8
ENSG00000154511.12	DIPK1A	92832737	92961522	192
ENSG00000143033.18	MTF2	93079235	93139079	91
ENSG00000117500.13	TMED5	93149742	93180516	41
ENSG00000122483.18	CCDC18	93179919	93278730	135
ENSG00000117505.13	DR1	93345907	93369493	40
ENSG00000137942.18	FNBP1L	93448118	93554661	91
ENSG00000137936.18	BCAR3	93561741	93847150	240
ENSG00000067334.14	DNTTIP2	93866284	93879918	42
ENSG00000023909.10	GCLM	93885199	93909456	39
ENSG00000198691.14	ABCA4	93992834	94121148	152
ENSG00000137962.13	ARHGAP29	94148988	94275068	146
ENSG00000117528.14	ABCD3	94418389	94518666	83
ENSG00000117525.14	F3	94529173	94541759	15
ENSG00000143036.17	SLC44A3	94820342	94895246	222
ENSG00000117519.16	CNN3	94896949	94927223	36
ENSG00000172339.10	ALG14	94974405	95072951	99
ENSG00000152078.10	TLCD4	95117355	95197607	73
ENSG00000271092.5	TLCD4-RWDD3	95117923	95247225	130
ENSG00000122481.17	RWDD3	95234210	95247225	16
ENSG00000117569.20	PTBP2	96721665	96823738	92
ENSG00000188641.14	DPYD	97077743	97995000	1006
ENSG00000162627.17	SNX7	98661701	98760500	252
ENSG00000117598.14	PLPPR5	98890245	99227929	514
ENSG00000117600.14	PLPPR4	99264292	99309590	22
ENSG00000099260.12	PALMD	99646113	99694541	48
ENSG00000156869.14	FRRS1	99703970	99766635	179
ENSG00000162688.17	AGL	99850361	99924023	135
ENSG00000117620.15	SLC35A3	99969351	100035634	46
ENSG00000283761.1	ENSG00000283761	99970011	100083321	86
ENSG00000156875.14	MFSD14A	100038095	100083377	38
ENSG00000156876.10	SASS6	100083563	100132955	48
ENSG00000122435.11	TRMT13	100133150	100150496	12
ENSG00000122477.14	LRRC39	100148448	100178267	22
ENSG00000137992.15	DBT	100186919	100249834	107
ENSG00000137996.13	RTCA	100266216	100292769	58
ENSG00000079335.20	CDC14A	100345001	100520277	135
ENSG00000181656.7	GPR88	100538139	100542021	7
ENSG00000162692.12	VCAM1	100719742	100739045	16
ENSG00000162694.14	EXTL2	100872372	100895179	4
ENSG00000162695.12	SLC30A7	100896076	100981757	13
ENSG00000117543.22	DPH5	100989623	101026088	6
ENSG00000170989.10	S1PR1	101236865	101243713	5
ENSG00000118733.17	OLFM3	101802560	101996926	379
ENSG00000060718.22	COL11A1	102876467	103108872	637
ENSG00000185946.16	RNPC3	103525691	103555239	25
ENSG00000240038.8	AMY2B	103553815	103579534	13
ENSG00000243480.8	AMY2A	103617427	103625780	0
ENSG00000237763.10	AMY1A	103655760	103664554	0
ENSG00000174876.17	AMY1B	103687415	103696454	0
ENSG00000187733.7	AMY1C	103745323	103758726	0
ENSG00000198890.9	PRMT6	107056674	107067636	1
ENSG00000162631.20	NTNG1	107140007	107484923	472
ENSG00000134215.16	VAV3	107571161	107965180	534
ENSG00000085491.17	SLC25A24	108134043	108200849	165
ENSG00000196427.14	NBPF4	108222464	108244081	0
ENSG00000186086.19	NBPF6	108450282	108471920	0
ENSG00000162636.16	EEIG2	108560089	108644900	69
ENSG00000162639.16	HENMT1	108648290	108661526	5
ENSG00000134186.12	PRPF38B	108692310	108702928	3
ENSG00000143107.10	FNDC7	108712908	108742749	56
ENSG00000116266.11	STXBP3	108746674	108809523	148
ENSG00000162641.20	AKNAD1	108815898	108963484	265
ENSG00000121957.15	GPSM2	108875350	108934545	87
ENSG00000121940.17	CLCC1	108881885	108963527	125
ENSG00000085433.17	WDR47	108970214	109042113	150
ENSG00000197780.11	TAF13	109062496	109076012	24
ENSG00000215717.7	TMEM167B	109090764	109096934	15
ENSG00000179902.13	CFAP276	109105951	109113857	14
ENSG00000116299.17	ELAPOR1	109113679	109206781	163
ENSG00000031698.13	SARS1	109213918	109238182	32
ENSG00000143126.8	CELSR2	109249539	109275751	41
ENSG00000134222.16	PSRC1	109279556	109283186	1
ENSG00000221986.7	MYBPHL	109292365	109307011	19
ENSG00000134243.12	SORT1	109309568	109397918	31
ENSG00000143106.13	PSMA5	109399042	109426448	2
ENSG00000143028.9	SYPL2	109466546	109482134	10
ENSG00000162650.17	ATXN7L2	109483479	109492804	7
ENSG00000174151.15	CYB561D1	109494052	109502932	13
ENSG00000181754.7	AMIGO1	109504178	109509738	5
ENSG00000156097.13	GPR61	109539872	109548406	5
ENSG00000065135.12	GNAI3	109548615	109600195	52
ENSG00000134183.13	GNAT2	109603091	109619929	10
ENSG00000116337.20	AMPD2	109616104	109632051	16
ENSG00000168765.19	GSTM4	109656099	109665496	10
ENSG00000213366.13	GSTM2	109668022	109709551	11
